yearlink;year;municipality;link;ingeschreven;neergelegd;blanco_ongeldig
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Ruiselede;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1044&party_id=;NA;3561;64
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Rumes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=733&party_id=;NA;3674;112
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Rumst;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=446&party_id=;NA;9470;338
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Saint-Georges;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=818&party_id=;NA;4117;125
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Saint-Ghislain;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=700&party_id=;NA;12988;508
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Saint-Hubert;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1128&party_id=;NA;3871;35
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Saint-Leger;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1137&party_id=;NA;1717;72
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Saint-Nicolas;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=769&party_id=;NA;12512;518
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sambreville;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=848&party_id=;NA;16915;637
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sankt Vith;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=796&party_id=;NA;5490;110
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Schaarbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=663&party_id=;NA;62484;1480
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Schelle;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=447&party_id=;NA;4738;155
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Scherpenheuvel-Zichem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=969&party_id=;NA;14843;407
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Schilde;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=448&party_id=;NA;9988;459
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Schoten;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=449&party_id=;NA;20907;915
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Seneffe;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=687&party_id=;NA;5920;179
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Seraing;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=770&party_id=;NA;38665;1517
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Silly;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=711&party_id=;NA;NA;0
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Agatha-Berchem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=652&party_id=;NA;13111;578
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Amands;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=468&party_id=;NA;4761;163
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Genesius-Rode;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=944&party_id=;NA;9231;228
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Gillis;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=661&party_id=;NA;23534;1233
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Gillis-Waas;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=921&party_id=;NA;9820;344
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Jans-Molenbeek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=660&party_id=;NA;40315;2102
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Joost-Ten-Node;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=662&party_id=;NA;10869;577
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Katelijne-Waver;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=469&party_id=;NA;11832;351
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Lambrechts-Woluwe;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=666&party_id=;NA;30891;960
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Laureins;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=884&party_id=;NA;4913;85
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Lievens-Houtem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=867&party_id=;NA;6707;103
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Martens-Latem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=902&party_id=;NA;4543;112
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Niklaas;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=922&party_id=;NA;46325;1707
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Pieters-Leeuw;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=939&party_id=;NA;18760;819
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Pieters-Woluwe;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=667&party_id=;NA;25071;348
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sint-Truiden;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1066&party_id=;NA;25103;998
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sivry-Rance;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=727&party_id=;NA;2824;62
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sombreffe;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=847&party_id=;NA;4158;118
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Somme Leuze;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=833&party_id=;NA;1613;32
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Soumagne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=771&party_id=;NA;6991;180
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Spa;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=797&party_id=;NA;6523;265
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Spiere-Helkijn;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1024&party_id=;NA;1300;33
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Sprimont;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=772&party_id=;NA;5849;116
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;St-Ode;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1110&party_id=;NA;1382;13
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Stabroek;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=450&party_id=;NA;6949;315
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Staden;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1039&party_id=;NA;7744;237
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Stavelot;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=798&party_id=;NA;3995;121
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Steenokkerzeel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=940&party_id=;NA;5950;204
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Steenput;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=730&party_id=;NA;5705;185
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Stekene;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=923&party_id=;NA;8728;257
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Stoumont;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=799&party_id=;NA;1658;22
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tellin;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1129&party_id=;NA;1324;17
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Temse;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=924&party_id=;NA;15360;414
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tenneville;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1118&party_id=;NA;1429;14
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Terhulpen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=632&party_id=;NA;4085;147
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Ternat;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=978&party_id=;NA;8211;188
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tervuren;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=965&party_id=;NA;10551;309
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tessenderlo;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1067&party_id=;NA;8399;333
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Theux;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=800&party_id=;NA;5609;198
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Thimister-Clermont;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=807&party_id=;NA;2175;46
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Thuin;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=723&party_id=;NA;NA;0
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tielt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1045&party_id=;NA;13470;477
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tielt-Winge;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=970&party_id=;NA;5794;135
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tienen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=966&party_id=;NA;24046;889
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tinlot;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=754&party_id=;NA;1127;17
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tintigny;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1138&party_id=;NA;2256;56
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tongeren;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1094&party_id=;NA;20313;39
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Torhout;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=996&party_id=;NA;11761;404
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tremelo;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=967&party_id=;NA;6299;203
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Trois Ponts;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=804&party_id=;NA;1567;21
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Trooz;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=778&party_id=;NA;4421;162
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Tubbeke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=637&party_id=;NA;11184;358
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Turnhout;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=493&party_id=;NA;25708;1142
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Ukkel;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=664&party_id=;NA;48892;1868
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vaux-sur-Sûre;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1108&party_id=;NA;2572;31
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Verlaine;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=749&party_id=;NA;1730;30
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Verviers;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=801&party_id=;NA;37316;2069
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Veurne;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1053&party_id=;NA;7772;235
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vielsalm;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1107&party_id=;NA;4686;85
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Villers-la-Ville;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=638&party_id=;NA;4787;104
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Villers-le-Bouillet;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=750&party_id=;NA;2972;75
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vilvoorde;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=979&party_id=;NA;24050;862
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Viroinval;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=859&party_id=;NA;3779;65
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Virton;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1139&party_id=;NA;6986;203
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vise;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=773&party_id=;NA;9524;345
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vleteren;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1012&party_id=;NA;2678;93
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vloesberg;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=674&party_id=;NA;2250;46
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Voeren;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1097&party_id=;NA;2739;53
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vorselaar;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=494&party_id=;NA;3753;210
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vorst;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=655&party_id=;NA;32434;1557
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vosselaar;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=495&party_id=;NA;4952;177
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Vresse-sur-Samois;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=836&party_id=;NA;1977;20
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Waarschoot;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=903&party_id=;NA;5511;141
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Waasmunster;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=876&party_id=;NA;5267;204
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Wachtebeke;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=904&party_id=;NA;4412;183
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Walcourt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=858&party_id=;NA;8949;318
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Walhain;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=648&party_id=;NA;2917;37
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Wanze;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=751&party_id=;NA;7373;176
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Waregem;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1021&party_id=;NA;21096;547
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Waremme;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=819&party_id=;NA;8315;227
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Wasseiges;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=820&party_id=;NA;1228;24
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Waterloo;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=639&party_id=;NA;12633;436
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Watermaal-Bosvoorde;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=665&party_id=;NA;17357;502
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Waver;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=640&party_id=;NA;13954;458
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Weismes;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=802&party_id=;NA;3790;99
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Welkenraedt;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=803&party_id=;NA;4820;252
http://www.ibzdgip.fgov.be/result/nl/result_vt.php?date=1976-10-10&vt=CG;10/10/1976;Wellen;http://www.ibzdgip.fgov.be/result/nl/result_ko.php?date=1976-10-10&vt=CG&ko_type=KO_CG&ko=1095&party_id=;NA;4244;65
